ID,Title,Episodes,ProductionHouse,Genres,Type,Year,Rating
8309,"Gekijouban Blood-C: The Last Dark",1,"['Production I.G']","['Action', 'Explicit Violence', 'Horror', 'Vampires']",Movie,2012,3.6
8310,"Invincible Steel Man Daitarn 3",40,"['Sunrise']","['Action', 'Mecha', 'Sci Fi']",TV,1978 - 1979,3.6
8311,"Cardcaptor Sakura Specials",3,"['MADHOUSE']","['Comedy', 'Slice of Life']",DVD Special,1998 - 2000,3.6
8312,"Fullmetal Alchemist: The Sacred Star of Milos Specials",4,"['Bones']","['Comedy']",DVD Special,2011,3.6
8313,"Hagane no Renkinjutsushi: Milos no Sei-Naru Hoshi Specials",4,"['Bones']","['Comedy']",DVD Special,2011,3.6
8314,"City Hunter: Bay City Wars",1,"['Sunrise']","['[]""']""",Movie,1990,3.6
8315,"Tales of Symphonia",4,"['ufotable']","['Action', 'Adventure', 'Based on a Video Game', 'Fantasy', 'Magic', 'Swordplay']",OVA,2007,3.6
8316,"Demon Prince Enma",4,"['Brains-Base']","['Demons', 'Explicit Violence', 'Horror', 'Mystery', 'Supernatural']",OVA,2006 - 2007,3.6
8317,"Dragon Ball Z Movie 13: Wrath of the Dragon",1,"['Toei Animation']","['Action', 'Shounen']",Movie,1995,3.6
8318,"I Want to Win 5th Prize",1,"['']","['Based on a Novel']",Movie,1995,3.6
8319,"Gotou ni Naritai.",1,"['']","['Based on a Novel']",Movie,1995,3.6
8320,"WATAMOTE ~ No Matter How I Look At It, It's You Guys' Fault I'm Unpopular!",12,"['SILVER LINK']","['Based on a Manga', 'Comedy', 'Otaku Culture', 'School Life', 'Slice of Life']",TV,2013,3.6
8321,"Accel World OVA",2,"['Sunrise']","['[]""']""",OVA,2012 - 2013,3.6
8322,"Inazuma Eleven GO 2: Chrono Stone",51,"['OLM']","['Based on a Video Game', 'Family Friendly', 'Shounen', 'Soccer', 'Sports']",TV,2012 - 2013,3.6
8323,"Kidou Senshi Z Gundam II: Koibito-tachi",1,"['']","['Sci Fi']",Movie,2005,3.6
8324,"Mobile Suit Zeta Gundam: A New Translation II -Lovers-",1,"['']","['Sci Fi']",Movie,2005,3.6
8325,"Tamayura: Hitotose Special",1,"['TYO Animations']","['[]""']""",DVD Special,2012,3.6
8326,"Neighborhood Story",50,"['Toei Animation']","['Comedy', 'Drama', 'Fashion', 'Love Triangle', 'Romance', 'School Life', 'Shoujo']",TV,1995 - 1996,3.6
8327,"Afro Samurai Resurrection",1,"['GONZO']","['Action', 'Based on a Doujinshi', 'Drug Use', 'Explicit Violence', 'Revenge', 'Samurai']",Movie,2009,3.6
8328,"One Piece: Take Aim! The Pirate Baseball King",1,"['Toei Animation']","['Baseball', 'Comedy', 'Pirates', 'Shorts', 'Sports']",Movie,2004,3.6
8329,"Uragiri wa Boku no Namae o Shitteiru",24,"['J.C.Staff']","['Based on a Manga', 'Demons', 'Fantasy', 'Magic', 'Reincarnation', 'Shounen-ai', 'Superpowers']",TV,2010,3.6
8330,"Senki Zesshou Symphogear G",13,"['Satelight']","['Action', 'Based on a Manga', 'Music', 'Sci Fi', 'Shounen', 'Superpowers', 'Violence']",TV,2013,3.6
8331,"Actually, I Am",13,"['TMS Entertainment']","['Based on a Manga', 'Comedy', 'Romance', 'School Life', 'Supernatural', 'Vampires']",TV,2015,3.6
8332,"Jitsu wa Watashi wa",13,"['TMS Entertainment']","['Based on a Manga', 'Comedy', 'Romance', 'School Life', 'Supernatural', 'Vampires']",TV,2015,3.6
8333,"Hidamari Sketch",12,"['Shaft']","['Based on a Manga', 'Boarding House', 'Comedy', 'Moe', 'School Life', 'Slice of Life']",TV,2007,3.6
8334,"Mazinkaiser: Shitou! Ankoku Dai Shogun",1,"['Brains-Base']","['Action', 'Mecha', 'Sci Fi', 'Violence']",OVA,2003,3.6
8335,"Lupin III Special 8: The Secret Of The Twilight Gemini",1,"['TMS Entertainment']","['Action', 'Thieves']",TV Special,1996,3.6
8336,"Farewell to Space Battleship Yamato: In the Name of Love",1,"['Toei Animation']","['Original Work', 'Sci Fi']",Movie,1978,3.6
8337,"Saraba Uchuu Senkan Yamato: Ai no Senshi-tachi",1,"['Toei Animation']","['Original Work', 'Sci Fi']",Movie,1978,3.6
8338,"JoJo's Bizarre Adventure (2000)",7,"['Studio A.P.P.P.']","['Action', 'Adventure', 'Based on a Manga', 'Fantasy', 'Martial Arts', 'Superpowers', 'Violence']",OVA,2000,3.6
8339,"Love Hina Special: Motoko's Choice, Love or Sword: Don't Cry",1,"['XEBEC']","['Comedy', 'Ecchi', 'Harem', 'Romance']",DVD Special,2000,3.6
8340,"Azumanga Daioh - The Very Short Movie",1,"['J.C.Staff']","['Based on a Manga', 'Comedy', 'School Life', 'Shorts']",Movie,2001,3.6
8341,"Maria Watches Over Us 3rd: Don't Tell Mother Maria.",5,"['Studio Deen']","['Comedy', 'Omake', 'Shoujo-ai']",DVD Special,2006 - 2007,3.6
8342,"Maria-sama ga Miteru 3rd Specials",5,"['Studio Deen']","['Comedy', 'Omake', 'Shoujo-ai']",DVD Special,2006 - 2007,3.6
8343,"Hunter x Hunter: Jump Super Anime Tour 1998",1,"['Studio Pierrot']","['Adventure', 'Based on a Manga', 'Shounen']",Other,1998,3.6
8344,"Baki the Grappler 2",23,"['Group TAC']","['Hand to Hand Combat']",TV,2001,3.6
8345,"X TV",24,"['MADHOUSE']","['Action', 'Based on a Manga', 'Magic', 'Mystery', 'Supernatural', 'Superpowers']",TV,2001 - 2002,3.6
8346,"Kidou Keisatsu Patlabor",7,"['']","['Comedy', 'Episodic', 'Mecha', 'Police', 'Sci Fi']",OVA,1988 - 1989,3.6
8347,"Patlabor: The Mobile Police",7,"['']","['Comedy', 'Episodic', 'Mecha', 'Police', 'Sci Fi']",OVA,1988 - 1989,3.6
8348,"Round Vernian Vifam",46,"['Sunrise']","['[]""']""",TV,1983 - 1984,3.6
8349,"Galactic Drifter Vifam",46,"['Sunrise']","['[]""']""",TV,1983 - 1984,3.6
8350,"Tenchi The Movie 2: The Daughter Of Darkness",1,"['AIC']","['Drama', 'Harem', 'Sci Fi']",Movie,1997,3.6
8351,"Dance in the Vampire Bund",12,"['Shaft']","['Action', 'Based on a Manga', 'Ecchi', 'Nudity', 'Supernatural', 'Vampires', 'Violence']",TV,2010,3.6
8352,"Mobile Suit Gundam 0083: The Afterglow of Zeon",1,"['Sunrise']","['Mecha', 'Military', 'Outer Space', 'Sci Fi']",Movie,1992,3.6
8353,"Kidou Senshi Gundam 0083: Zeon no Zankou",1,"['Sunrise']","['Mecha', 'Military', 'Outer Space', 'Sci Fi']",Movie,1992,3.6
8354,"Gundam 0083: The Afterglow of Zeon",1,"['Sunrise']","['Mecha', 'Military', 'Outer Space', 'Sci Fi']",Movie,1992,3.6
8355,"Phoenix: Space Chapter",1,"['']","['Fantasy', 'Futuristic', 'Outer Space', 'Sci Fi']",OVA,1987,3.6
8356,"Hi no Tori: Uchuu Hen",1,"['']","['Fantasy', 'Futuristic', 'Outer Space', 'Sci Fi']",OVA,1987,3.6
8357,"H2",41,"['Ashi Productions']","['Baseball', 'Based on a Manga', 'Drama', 'Shounen', 'Sports']",TV,1995 - 1996,3.6
8358,"Da Capo II Second Season",13,"['Feel']","['Based on an Eroge', 'Based on a Visual Novel', 'Drama', 'Fantasy', 'Harem', 'Love Triangle', 'Magic', 'Romance']",TV,2008,3.6
8359,"Dream Eater Merry",13,"['J.C.Staff']","['Action', 'Based on a Manga', 'Person in a Strange World', 'Seinen', 'Supernatural']",TV,2011,3.6
8360,"Dantalian no Shoka",12,"['Gainax']","['Action', 'Based on a Light Novel', 'Fantasy', 'Magic', 'Mystery', 'Violence']",TV,2011,3.6
8361,"Yamada's First Time",12,"['Hal Film Maker']","['Based on a Manga', 'Comedy', 'Ecchi', 'Romance', 'School Life', 'Sexual Content', 'Sudden Girlfriend Appearance']",TV,2010,3.6
8362,"Kiddy Grade: Ignition",1,"['GONZO']","['Futuristic', 'Sci Fi']",Movie,2007,3.6
8363,"The Origin of Mewtwo",1,"['OLM']","['Drama', 'Monsters', 'Psychic Powers', 'Sci Fi']",Other,1998,3.6
8364,"Pokemon: The Uncut Story Of Mewtwo's Origin",1,"['OLM']","['Drama', 'Monsters', 'Psychic Powers', 'Sci Fi']",Other,1998,3.6
8365,"Pokemon: The Origin of Mewtwo",1,"['OLM']","['Drama', 'Monsters', 'Psychic Powers', 'Sci Fi']",Other,1998,3.6
8366,"Baby and Me",35,"['Studio Pierrot']","['Based on a Manga', 'Childcare', 'Drama', 'School Life', 'Slice of Life']",TV,1996 - 1997,3.6
8367,"Nazo no Kanojo X",13,"['Hoods Entertainment']","['Based on a Manga', 'Comedy', 'Fetish', 'Romance', 'School Life', 'Seinen', 'Slice of Life', 'Supernatural']",TV,2012,3.6
8368,"Mysterious Girlfriend X",13,"['Hoods Entertainment']","['Based on a Manga', 'Comedy', 'Fetish', 'Romance', 'School Life', 'Seinen', 'Slice of Life', 'Supernatural']",TV,2012,3.6
8369,"Nasu: Suitcase no Wataridori",1,"['MADHOUSE']","['Based on a Manga', 'Cycling', 'Drama', 'Racing', 'Seinen', 'Sports', 'Suicide']",OVA,2007,3.6
8370,"Negima!?",26,"['Shaft']","['Based on a Manga', 'Comedy', 'Fantasy', 'Magic', 'Magic School', 'School Life']",TV,2006 - 2007,3.6
8371,"G Gundam",49,"['Sunrise']","['Action', 'Hand to Hand Combat', 'Martial Arts', 'Mecha', 'Sci Fi', 'Tournaments']",TV,1994 - 1995,3.6
8372,"Gakusaver",3,"['']","['Aliens', 'Comedy', 'Mecha', 'Sci Fi']",OVA,1993 - 1994,3.6
8373,"Shooting Star Gakusaver",3,"['']","['Aliens', 'Comedy', 'Mecha', 'Sci Fi']",OVA,1993 - 1994,3.6
8374,"Vandread Turbulence",1,"['GONZO']","['Outer Space', 'Sci Fi']",OVA,2002,3.6
8375,"Kimi no Iru Machi: Tasogare Kousaten",2,"['Tatsunoko Pro.']","['Based on a Manga', 'Drama', 'Romance']",OVA,2012,3.6
8376,"Keroro Gunsou Movie 1",1,"['Sunrise']","['Aliens', 'Comedy']",Movie,2006,3.6
8377,"Mobile Police Patlabor: The Movie",1,"['Studio Deen']","['Mecha', 'Police', 'Sci Fi']",Movie,1989,3.6
8378,"Patlabor: The Movie",1,"['Studio Deen']","['Mecha', 'Police', 'Sci Fi']",Movie,1989,3.6
8379,"Space Battleship Yamato: Resurrection",1,"['']","['Based on an Anime', 'Sci Fi']",Movie,2009,3.6
8380,"Uchuu Senkan Yamato: Fukkatsu Hen",1,"['']","['Based on an Anime', 'Sci Fi']",Movie,2009,3.6
8381,"Robotech: The New Generation",25,"['Tatsunoko Pro.']","['Action', 'Aliens', 'Mecha', 'Military', 'Sci Fi']",TV,1985,3.6
8382,"Genesis Climber Mospeada",25,"['Tatsunoko Pro.']","['Action', 'Aliens', 'Mecha', 'Military', 'Sci Fi']",TV,1985,3.6
8383,"Lupin III Special 3: Napoleon",1,"['TMS Entertainment']","['Action', 'Adventure', 'Comedy', 'Thieves']",TV Special,1991,3.6
8384,"Code Geass: Lelouch of the Rebellion R2 Picture Drama",9,"['Sunrise']","['Picture Drama']",DVD Special,2008 - 2009,3.6
8385,"Uchuu Senkan Yamato",26,"['Group TAC']","['Adventure', 'Original Work', 'Outer Space', 'Sci Fi']",TV,1974 - 1975,3.6
8386,"Star Blazers: The Quest for Iscandar",26,"['Group TAC']","['Adventure', 'Original Work', 'Outer Space', 'Sci Fi']",TV,1974 - 1975,3.6
8387,"Maria-sama ga Miteru ~Haru~ Specials",6,"['Studio Deen']","['Comedy', 'Omake', 'Shoujo-ai']",DVD Special,2004 - 2005,3.6
8388,"Maria Watches Over Us ~Printemps~: Don't Tell Mother Maria.",6,"['Studio Deen']","['Comedy', 'Omake', 'Shoujo-ai']",DVD Special,2004 - 2005,3.6
8389,"Gigantor (2004)",26,"['Palm Studio']","['Action', 'Mecha', 'Sci Fi', 'Shounen']",TV,2004,3.6
8390,"To Loveru",26,"['XEBEC']","['Aliens', 'Based on a Manga', 'Comedy', 'Ecchi', 'Harem', 'Love Triangle', 'Nudity', 'Panty Shots', 'Romance', 'School Life', 'Sci Fi', 'Slice of Life', 'Sudden Girlfriend Appearance']",TV,2008,3.6
8391,"Bishoujo Senshi Sailor Moon S: The Movie",1,"['Toei Animation']","['Magical Girl', 'Shoujo']",Movie,1994,3.6
8392,"Sailor Moon S: The Movie",1,"['Toei Animation']","['Magical Girl', 'Shoujo']",Movie,1994,3.6
8393,"Kenran Butou Sai: The Mars Daybreak",26,"['Bones']","['Action', 'Mecha', 'Military', 'Pirates', 'Sci Fi']",TV,2004,3.6
8394,"Mars Daybreak",26,"['Bones']","['Action', 'Mecha', 'Military', 'Pirates', 'Sci Fi']",TV,2004,3.6
8395,"Amagami SS+ Specials",6,"['AIC']","['Based on a Visual Novel', 'Romance', 'School Life']",DVD Special,2012,3.6
8396,"Jewelpet Magical Change",27+,"['Studio Deen']","['Animal Protagonists', 'Family Friendly', 'Fantasy', 'Magical Girl', 'Shoujo']",TV,2015 - ?,3.6
8397,"Engaged to the Unidentified OVA",1,"['Dogakobo']","['Comedy', 'School Life']",OVA,2014,3.6
8398,"Mikakunin de Shinkoukei OVA",1,"['Dogakobo']","['Comedy', 'School Life']",OVA,2014,3.6
8399,"Buddy Complex",13,"['Sunrise']","['Action', 'Drama', 'Mecha', 'Original Work', 'Sci Fi', 'Time Travel']",TV,2014,3.6
8400,"Hetalia: The World Twinkle",15,"['Studio Deen']","['Based on a Manga', 'Comedy', 'Historical', 'Parody', 'Political']",Web,2015,3.6
8401,"Eureka Seven: Pocket Full of Rainbows",1,"['Bones']","['Mecha', 'Military', 'Romance', 'Sci Fi', 'Shounen']",Movie,2009,3.6
8402,"Eureka Seven: Good Night Sleep Tight, Young Lovers",1,"['Bones']","['Mecha', 'Military', 'Romance', 'Sci Fi', 'Shounen']",Movie,2009,3.6
8403,"Koukyoushihen: Eureka Seven - Pocket ga Niji de Ippai",1,"['Bones']","['Mecha', 'Military', 'Romance', 'Sci Fi', 'Shounen']",Movie,2009,3.6
8404,"Gundam SEED: After Phase: In the Valley of Stars",1,"['']","['[]""']""",DVD Special,2004,3.6
8405,"Mobile Suit Gundam SEED: After Phase: In the Valley of Stars",1,"['']","['[]""']""",DVD Special,2004,3.6
8406,"Yuuki Yuuna is a Hero",12,"['Studio Gokumi']","['Fantasy', 'Magical Girl', 'Original Work', 'Slice of Life']",TV,2014,3.6
8407,"The Case of Hana & Alice",1,"[Steve N' Steven]""""","['Based on a Movie', 'Drama', 'Romance']",Movie,2015,3.6
8408,"Hana to Alice: Satsujin Jiken",1,"[Steve N' Steven]""""","['Based on a Movie', 'Drama', 'Romance']",Movie,2015,3.6
8409,"Tenchi Movie 3: Tenchi Forever",1,"['AIC']","['Drama', 'Harem', 'Sci Fi']",Movie,1999,3.6
8410,"Cheeky Angel",50,"['TMS Entertainment']","['Based on a Manga', 'Comedy', 'Delinquents', 'Gender Bender', 'Reverse Harem', 'School Life', 'Supernatural']",TV,2002 - 2003,3.6
8411,"One Piece: Defeat The Pirate Ganzak!",1,"['Production I.G']","['Action', 'Adventure', 'Based on a Manga', 'Comedy', 'Pirates']",OVA,1998,3.6
8412,"Inazuma Eleven GO",47,"['OLM']","['Based on a Video Game', 'Family Friendly', 'Shounen', 'Soccer', 'Sports']",TV,2011 - 2012,3.6
8413,"Egomama",1,"['']","['Vocaloid']",Music Video,2011,3.6
8414,"Bleach: Memories in the Rain",1,"['Studio Pierrot']","['Action', 'Shinigami', 'Shounen', 'Supernatural', 'Swordplay']",OVA,2004,3.6
8415,"Mobile Police Patlabor TV",47,"['Sunrise']","['Mecha', 'Police', 'Sci Fi']",TV,1989 - 1990,3.6
8416,"Patlabor: The Mobile Police TV",47,"['Sunrise']","['Mecha', 'Police', 'Sci Fi']",TV,1989 - 1990,3.6
8417,"The Mystic Archives of Dantalian: Ibarahime",1,"['Gainax']","['Action', 'Adventure', 'Mystery']",OVA,2012,3.6
8418,"Dantalian no Shoka: Ibarahime",1,"['Gainax']","['Action', 'Adventure', 'Mystery']",OVA,2012,3.6
8419,"Space Battleship Yamato: The Bolar Wars",25,"['Group TAC']","['Based on an Anime', 'Sci Fi']",TV,1980 - 1981,3.6
8420,"Star Blazers: The Bolar Wars",25,"['Group TAC']","['Based on an Anime', 'Sci Fi']",TV,1980 - 1981,3.6
8421,"Champion Joe",79,"['Mushi Pro']","['Based on a Manga', 'Boxing', 'Hand to Hand Combat', 'Sports']",TV,1970 - 1971,3.6
8422,"Tomorrow's Joe",79,"['Mushi Pro']","['Based on a Manga', 'Boxing', 'Hand to Hand Combat', 'Sports']",TV,1970 - 1971,3.6
8423,"Eureka Seven Ao",24,"['Bones']","['Mecha', 'Military', 'Romance', 'Sci Fi', 'Shounen']",TV,2012,3.6
8424,"Maria Watches Over Us",13,"['Studio Deen']","['Based on a Light Novel', 'Drama', 'School Life', 'Shoujo-ai']",TV,2004,3.6
8425,"Maria-sama ga Miteru",13,"['Studio Deen']","['Based on a Light Novel', 'Drama', 'School Life', 'Shoujo-ai']",TV,2004,3.6
8426,"Mahou Senshi Louie",24,"['J.C.Staff']","['Treasure Hunters']",TV,2001,3.6
8427,"Lupin III Special 1: Bye Bye Liberty Crisis",1,"['TMS Entertainment']","['Action', 'Adventure', 'America', 'Thieves']",TV Special,1989,3.6
8428,"Pandora Hearts Specials",9,"['XEBEC']","['Comedy', 'Omake']",DVD Special,2009 - 2010,3.6
8429,"Shakugan no Shana Movie Special",1,"['J.C.Staff']","['Comedy', 'Fantasy', 'Tsundere']",DVD Special,2007,3.6
8430,"Tokimeki Memorial ~Only Love~",25,"['AIC A.S.T.A.']","['Based on a Visual Novel', 'Harem', 'Romance', 'School Life']",TV,2006 - 2007,3.6
8431,"Shakugan no Shana III Specials",2,"['J.C.Staff']","['[]""']""",DVD Special,2012,3.6
8432,"The Knight in the Area",37,"['Shinei Animation']","['Based on a Manga', 'Soccer', 'Sports']",TV,2012,3.6
8433,"Mahou Tsukai ni Taisetsu na Koto: Natsu no Sora",12,"['Hal Film Maker']","['Magic', 'Magic School', 'Slice of Life']",TV,2008,3.6
8434,"Someday's Dreamers II Sora",12,"['Hal Film Maker']","['Magic', 'Magic School', 'Slice of Life']",TV,2008,3.6
8435,"My Little Monster OVA",1,"['Brains-Base']","['Based on a Manga', 'Comedy', 'Feudal Japan', 'Romance']",OVA,2013,3.6
8436,"Tonari no Kaibutsu-kun OVA",1,"['Brains-Base']","['Based on a Manga', 'Comedy', 'Feudal Japan', 'Romance']",OVA,2013,3.6
8437,"Kinnikuman Nisei: Second Generations",1,"['Toei Animation']","['[]""']""",Movie,2001,3.6
8438,"Haiyore! Nyaruko-san",12,"['XEBEC']","['Aliens', 'Based on a Light Novel', 'Comedy', 'Harem', 'Parody', 'Romance', 'Sci Fi', 'Supernatural']",TV,2012,3.6
8439,"Nyarko-san: Another Crawling Chaos",12,"['XEBEC']","['Aliens', 'Based on a Light Novel', 'Comedy', 'Harem', 'Parody', 'Romance', 'Sci Fi', 'Supernatural']",TV,2012,3.6
8440,"Nyaruko: Crawling With Love!",12,"['XEBEC']","['Aliens', 'Based on a Light Novel', 'Comedy', 'Harem', 'Parody', 'Romance', 'Sci Fi', 'Supernatural']",TV,2012,3.6
8441,"Tamako Market",12,"['Kyoto Animation']","['Comedy', 'Romance', 'School Life', 'Slice of Life']",TV,2013,3.6
8442,"Children Record",1,"['']","['Vocaloid']",Music Video,2012,3.6
8443,"Jin: Children Record",1,"['']","['Vocaloid']",Music Video,2012,3.6
8444,"Mouretsu Pirates: Abyss of Hyperspace",1,"['Satelight']","['Based on a Light Novel', 'Outer Space', 'Sci Fi', 'Space Pirates']",Movie,2014,3.6
8445,"Bodacious Space Pirates: Abyss of Hyperspace",1,"['Satelight']","['Based on a Light Novel', 'Outer Space', 'Sci Fi', 'Space Pirates']",Movie,2014,3.6
8446,"Lupin III Special 19: Kiri no Elusive",1,"['TMS Entertainment']","['Action', 'Thieves', 'Time Travel']",TV Special,2007,3.6
8447,"Sidonia no Kishi Movie",1,"['Polygon Pictures']","['Action', 'Adventure', 'CG Animation', 'Horror', 'Mecha', 'Outer Space', 'Post-apocalyptic', 'Recap', 'Sci Fi', 'Violence']",Movie,2015,3.5
8448,"Saikyou Bushou-den Sangoku Engi",52,"['']","['Action', 'Adventure', 'Based on a Novel', 'Historical', 'Political', 'Romance of the Three Kingdoms', 'War']",TV,2010 - 2011,3.5
8449,"Romance of the Three Kingdoms (2010)",52,"['']","['Action', 'Adventure', 'Based on a Novel', 'Historical', 'Political', 'Romance of the Three Kingdoms', 'War']",TV,2010 - 2011,3.5
8450,"Carnival Phantasm: Illya's Castle",1,"['Lerche']","['Comedy', 'Crossover', 'Fantasy']",Other,2011,3.5
8451,"Useless Animals",26,"['Magic Bus']","['Animal Protagonists', 'Based on a Manga', 'Comedy', 'Fantasy']",TV,2005,3.5
8452,"Code Geass: Lelouch of the Rebellion - Kiseki no Birthday Picture Drama",1,"['Sunrise']","['Picture Drama']",DVD Special,2010,3.5
8453,"Sukitte Ii na yo. OVA",1,"['Zexcs']","['Drama', 'Romance', 'Slice of Life']",OVA,2013,3.5
8454,"Tamayura: More Aggressive",12,"['TYO Animations']","['Original Work', 'School Club', 'School Life', 'Slice of Life']",TV,2013,3.5
8455,"Abenobashi Mahou Shoutengai",13,"['Gainax']","['Comedy', 'Fantasy', 'Magic', 'Original Work', 'Parody', 'Person in a Strange World']",TV,2002,3.5
8456,"Nasu: Summer in Andalusia",1,"['MADHOUSE']","['Action', 'Based on a Manga', 'Cycling', 'Europe', 'Racing', 'Seinen', 'Sports']",Movie,2003,3.5
8457,"Ao no Exorcist Specials",10,"['A-1 Pictures']","['Based on a Manga', 'Comedy', 'Omake']",DVD Special,2011 - 2012,3.5
8458,"Blue Exorcist Specials",10,"['A-1 Pictures']","['Based on a Manga', 'Comedy', 'Omake']",DVD Special,2011 - 2012,3.5
8459,"Ronin Warriors: The Legend of the Inferno Armor",4,"['Sunrise']","['Action', 'Samurai']",OVA,1989 - 1990,3.5
8460,"Seitokaichou ni Chuukoku",2,"['']","['Romance', 'School Life', 'Sexual Content', 'Yaoi']",OVA,2009 - 2010,3.5
8461,"Tokumu Sentai Shinesman",2,"['ANIMATE']","['Action', 'Aliens', 'Comedy', 'Parody', 'Sci Fi', 'Slice of Life']",OVA,1996,3.5
8462,"Detective Conan: Excalibur no Kiseki",1,"['TMS Entertainment']","['[]""']""",OVA,2012,3.5
8463,"Yoake Mae Yori Ruri Iro Na -Crescent Love-",12,"['Daume']","['Based on an Eroge', 'Based on a Visual Novel', 'Comedy', 'Fantasy', 'Romance']",TV,2006,3.5
8464,"Brighter Than the Dawning Blue",12,"['Daume']","['Based on an Eroge', 'Based on a Visual Novel', 'Comedy', 'Fantasy', 'Romance']",TV,2006,3.5
8465,"Gakuen Utopia Manabi Straight! Special",1,"['ufotable']","['Moe', 'Slice of Life']",DVD Special,2007,3.5
8466,"Crayon Shin-chan Movie 9: The Adult Empire Strikes Back",1,"['Shinei Animation']","['[]""']""",Movie,2001,3.5
8467,"Mangaka-san to Assistant-san to Specials",6,"['Zexcs']","['Comedy', 'Ecchi', 'Manga Industry', 'Otaku Culture', 'Slice of Life']",DVD Special,2014,3.5
8468,"The Comic Artist and Assistants Specials",6,"['Zexcs']","['Comedy', 'Ecchi', 'Manga Industry', 'Otaku Culture', 'Slice of Life']",DVD Special,2014,3.5
8469,"GA: Geijutsuka Art Design Class OVA",1,"['']","['Comedy', 'Moe', 'Slice of Life']",OVA,2010,3.5
8470,"Shakugan no Shana S Specials",4,"['J.C.Staff']","['Comedy']",DVD Special,2009 - 2010,3.5
8471,"Lost Time Memory",1,"['']","['Vocaloid']",Music Video,2013,3.5
8472,"Jin: Lost Time Memory",1,"['']","['Vocaloid']",Music Video,2013,3.5
8473,"Sentou Mecha Xabungle",50,"['Sunrise']","['[]""']""",TV,1982 - 1983,3.5
8474,"Tokyo Majin Gakuen Kenpuchou Tou",14,"['AIC Spirits']","['Action', 'Based on a Video Game', 'Demons', 'Horror', 'Supernatural', 'Superpowers']",TV,2007,3.5
8475,"Symphogear GX",13,"['Satelight']","['Action', 'Based on a Manga', 'Music', 'Sci Fi', 'Shounen', 'Superpowers']",TV,2015,3.5
8476,"Senki Zesshou Symphogear GX",13,"['Satelight']","['Action', 'Based on a Manga', 'Music', 'Sci Fi', 'Shounen', 'Superpowers']",TV,2015,3.5
8477,"Sailor Moon S Memorial",1,"['Toei Animation']","['Magical Girl', 'Recap', 'Shoujo']",Other,1999,3.5
8478,"H2O ~Footprints in the Sand~",12,"['Zexcs']","['Based on an Eroge', 'Based on a Visual Novel', 'Bullying', 'Drama', 'Physical Abuse', 'Psychological', 'Romance', 'School Life', 'Slice of Life']",TV,2008,3.5
8479,"Gunslinger Girl: Il Teatrino",13,"['Artland']","['Action', 'Assassins', 'Based on a Manga', 'Cyborgs', 'Europe', 'Gunfights', 'Sci Fi']",TV,2008,3.5
8480,"Takanashi Rikka Kai: Chuunibyou demo Koi ga Shitai! Movie",1,"['Kyoto Animation']","['Based on a Light Novel']",Movie,2013,3.5
8481,"Strawberry Marshmallow Special: Episode 0",1,"['Doumu']","['Comedy', 'Moe', 'Outer Space', 'Slice of Life']",DVD Special,2005,3.5
8482,"Ikoku Meiro no Croisée Special",1,"['Satelight']","['[]""']""",Web,2011,3.5
8483,"Croisée in a Foreign Labyrinth Special",1,"['Satelight']","['[]""']""",Web,2011,3.5
8484,"Infinite Stratos: World Purge-hen",1,"['']","['[]""']""",OVA,2014,3.5
8485,"Hotori: Tada Saiwai o Koinegau",1,"['Sunrise']","['Androids', 'Drama', 'Futuristic', 'Robots', 'Science', 'Sci Fi']",OVA,2005,3.5
8486,"Iria: Zeiram The Animation",6,"['Ashi Productions']","['Action', 'Based on a Movie', 'Bounty Hunters', 'Sci Fi']",OVA,1994,3.5
8487,"Ghost in the Shell: Nyuumon Arise",26,"['Production I.G']","['[]""']""",TV,2014,3.5
8488,"Zettai Karen Children OVA: Aitazousei! Ubawareta Mirai?",1,"['Synergy SP']","['Action', 'Fantasy']",OVA,2010,3.5
8489,"Psychic Squad OVA: Aitazousei! Ubawareta Mirai?",1,"['Synergy SP']","['Action', 'Fantasy']",OVA,2010,3.5
8490,"Sengoku Basara Two Special",1,"['Production I.G']","['[]""']""",DVD Special,2011,3.5
8491,"Princess Lover!",12,"['GoHands']","['Based on a Visual Novel', 'Ecchi', 'Harem', 'Nudity', 'Sudden Girlfriend Appearance']",TV,2009,3.5
8492,"The iDOLM@STER",25,"['A-1 Pictures']","['Idols', 'Music']",TV,2011,3.5
8493,"Shen Diao Xia Lu",26,"['Jade Animation']","['Martial Arts']",TV,2001 - 2002,3.5
8494,"Legend of the Condor Hero",26,"['Jade Animation']","['Martial Arts']",TV,2001 - 2002,3.5
8495,"Kannagi: If You Are a Shrine Maiden",1,"['A-1 Pictures']","['Comedy']",DVD Special,2009,3.5
8496,"Heat Guy J Special",1,"['Satelight']","['[]""']""",DVD Special,2003,3.5
8497,"Record of Lodoss War: Chronicles of the Heroic Knight",27,"['MADHOUSE']","['Fantasy', 'Magic', 'Medieval', 'Swordplay']",TV,1998,3.5
8498,"Samurai Harem",12,"['AIC']","['Based on a Manga', 'Comedy', 'Ecchi', 'Harem', 'Samurai']",TV,2009,3.5
8499,"Yu Yu Hakusho Picture Drama",1,"['Studio Pierrot']","['Comedy', 'Picture Drama']",DVD Special,2009,3.5
8500,"Brigadoon Marin to Melan",26,"['Sunrise']","['[]""']""",TV,2000 - 2001,3.5
