"ID","Title","Episodes","ProductionHouse","Genres","Type","Year","Rating"
"2999","Maya the Bee","55","Nippon Animation","Animal Protagonists","Family Friendly","","2.1"
"3000","Thermae Romae x Yoyogi Animation Gakuin Collaboration","1","DLE Inc.","Comedy","Other","2012","2.1"
"3001","Madonna","2","Toei Animation","Based on a Manga","Comedy","","2.1"
"3002","Usaru-san","4","OLM","Animal Protagonists","Family Friendly","","2.1"
"3003","Pretty Rhythm: All Star Selection","11","Tatsunoko Pro.","Comedy","Idols","","2.1"
"3004","Bakugan Battle Brawlers: Gundalian Invaders","39","TMS Entertainment","","TV","","2.1"
"3005","B-Legend! Battle Bedaman Fire Spirits","51","Nippon Animedia","Action","Adventure","","2.1"
"3006","D4 Princess","24","Doumu","Magical Girl","TV","1999","2.1"
"3007","Yatterman (2008)","60","Tatsunoko Pro.","Action","Ecchi","","2.1"
"3010","Wild 7","2","EG Film","Action","Police","","2.1"
"3012","Iczer 3","6","AIC","Action","Aliens","","2.1"
"3013","Iczer Reborn","6","AIC","Action","Aliens","","2.1"
"3014","The Hard: Bounty Hunter","1","J.C.Staff","Bounty Hunters","OVA","1996","2.1"
"3015","Maeterlinck's Blue Bird","26","Office Academy","Adventure","Family Friendly","","2.1"
"3018","Lunn wa Kaze no Naka","1","Tezuka Productions","Based on a Manga","OVA","1985","2.1"
"3020","Elf 17","1","Toei Animation","","OVA","1987","2.1"
"3021","Samurai: Hunt for the Sword","2","AIC","Action","Feudal Japan","","2.1"
"3022","Doraemon: Nobita's Genesis Diary","1","Shinei Animation","","Movie","1995","2.1"
"3023","Monster Strike","2","Studio Hibari","Based on a Video Game","Fantasy","","2.1"
"3024","Cinderella Boy","13","Magic Bus","Detectives","TV","2003","2.1"
"3025","Haou Daikei Ryuu Knight: Adeu Legend II","3","Sunrise","Action","Fantasy","","2.1"
"3026","Lord of Lords Ryu Knight: Adeu's Legend II","3","Sunrise","Action","Fantasy","","2.1"
"3027","Rio: Rainbow Gate! Special","1","XEBEC","","DVD Special","2011","2.1"
"3028","Take the X Train","1","MADHOUSE","Supernatural","Trains","","2.1"
"3031","Shounen Hollywood: Holly Stage for 50","13","Zexcs","Based on a Novel","Idols","","2.1"
"3032","Tondera House no Daiboken","52","Tatsunoko Pro.","Adventure","Based on a Non-Fiction Work","","2.1"
"3033","Flying House","52","Tatsunoko Pro.","Adventure","Based on a Non-Fiction Work","","2.1"
"3034","Akage no Anne: Green Gables e no Michi","1","Nippon Animation","Based on a Novel","Movie","2010","2.1"
"3035","Anne of Green Gables: Road to Green Gables","1","Nippon Animation","Based on a Novel","Movie","2010","2.1"
"3036","Pokemon XY: Odemashi Ko Majin Fuupa","1","OLM","Comedy","Family Friendly","","2.1"
"3037","Lost Forest","1","David Production","","Music Video","2012","2.1"
"3038","Moka: Lost Forest","1","David Production","","Music Video","2012","2.1"
"3039","Guardian Hearts","6","VENET","","OVA","2003","2.1"
"3040","Asa Made Jugyou Chu!","1","GoHands","Based on a Manga","Comedy","","2.1"
"3041","Legend of the Last Labyrinth","2","J.C.Staff","Fantasy","Romance","","2.1"
"3042","Princess Rouge","2","J.C.Staff","Fantasy","Romance","","2.1"
"3044","Hello Kitty In Momotaro","1","Sanrio","","OVA","2001","2.1"
"3045","Hello Kitty no Momotarou","1","Sanrio","","OVA","2001","2.1"
"3046","Chaos Dragon: Sekiryu Seneki","12","CONNECT","Based on a Video Game","Fantasy","","2.1"
"3047","Chaos Dragon: Red Dragon Campaign","12","CONNECT","Based on a Video Game","Fantasy","","2.1"
"3048","G-On Riders","13","Shaft","Aliens","Comedy","","2.1"
"3049","Stitch! Zutto Saikou no Tomodachi","29","Shinei Animation","Aliens","Based on a Movie","","2.1"
"3050","Stitch! ~Best Friends Forever~","29","Shinei Animation","Aliens","Based on a Movie","","2.1"
"3051","Tottoi","1","Nippon Animation","","Movie","1992","2.1"
"3052","The Secret of the Seal","1","Nippon Animation","","Movie","1992","2.1"
"3055","Kuragehime: Soreike! Amars Tankentai","6","Brains-Base","Adventure","Comedy","","2.1"
"3056","Princess Jellyfish: Soreike! Amars Tankentai","6","Brains-Base","Adventure","Comedy","","2.1"
"3059","Bomberman B-Daman Bakugaiden","48","MADHOUSE","Action","Adventure","","2.1"
"3060","The Rebirth of Buddha","1","Group TAC","Drama","Religion","","2.1"
"3061","Buddha Saitan","1","Group TAC","Drama","Religion","","2.1"
"3063","Seton Doubutsuki: Kuma no Ko Jacky","26","Nippon Animation","Family Friendly","TV","1977","2.1"
"3064","Monarch: The Big Bear of Tallac","26","Nippon Animation","Family Friendly","TV","1977","2.1"
"3065","Insufficient Direction","13","DLE Inc.","Comedy","TV","2014","2.1"
"3066","Kantoku Fuyuki Todoki","13","DLE Inc.","Comedy","TV","2014","2.1"
"3067","Adventures of Peter Pan","41","Nippon Animation","Adventure","Based on a Novel","","2.1"
"3068","Peter Pan no Bouken","41","Nippon Animation","Adventure","Based on a Novel","","2.1"
"3069","Wild Adapter","2","Anpro","Action","Based on a Manga","","2.1"
"3070","Kikou Sennyo Rouran","28","Zexcs","Sci Fi","TV","","2.1"
"3072","The Genesis","1","Mushi Pro","Shorts","Movie","1968","2.1"
"3073","Souseiki","1","Mushi Pro","Shorts","Movie","1968","2.1"
"3074","Genesis","1","Mushi Pro","Shorts","Movie","1968","2.1"
"3075","Nayuta","1","OB Planning","","OVA","1986","2.1"
"3077","Zettai Muteki Raijin Oh","51","Sunrise","Mecha","TV","","2.1"
"3078","Matchless Raijin-Oh","51","Sunrise","Mecha","TV","","2.1"
"3079","Saishuu Shiken Kujira Progressive","1","Zexcs","Fantasy","Romance","","2.1"
"3080","Harbor Light Monogatari - Fashion Lala Yori","1","Studio Pierrot","Fashion","Magical Girl","","2.1"
"3081","Pokemon: Slowking's Day","1","OLM","Family Friendly","Monsters","","2.1"
"3082","Sora Hen","1","Kyoto Animation","Promotional","Other","2010","2.1"
"3083","Meiko Haigo: Dore Dore no Uta","1","Studio Ghibli","Animal Protagonists","Family Friendly","","2.1"
"3084","Dore Dore no Uta","1","Studio Ghibli","Animal Protagonists","Family Friendly","","2.1"
"3088","Grandeek","1","ANIMATE","Action","Adventure","","2.1"
"3089","Fantasista Doll","12","Hoods Entertainment","Based on a Manga","Card Battles","","2.1"
"3090","Alien X From A Zone","1","Studio Pierrot","Crossover","Original Work","","2.1"
"3091","Majokko Club Yonin-gumi: A Kuukan Kara no Alien X","1","Studio Pierrot","Crossover","Original Work","","2.1"
"3092","Koala Boy Kokki","51","Top Craft","Animal Protagonists","Family Friendly","","2.1"
"3093","Adventures of the Little Koala","51","Top Craft","Animal Protagonists","Family Friendly","","2.1"
"3094","GYO: Tokyo Fish Attack","1","ufotable","Based on a Manga","Horror","","2.1"
"3095","Gyo","1","ufotable","Based on a Manga","Horror","","2.1"
"3096","AIKa Zero","3","Studio Fantasia","Action","Ecchi","","2.1"
"3097","Agent Aika","7","Studio Fantasia","Action","Comedy","","2.1"
"3099","Chitose Get You!!","26","SILVER LINK","Based on a Manga","Comedy","","2.1"
"3100","Goldfish Warning! Movie","1","Toei Animation","Comedy","Family Friendly","","2.1"
"3101","Kingyo Chuuihou! (1992)","1","Toei Animation","Comedy","Family Friendly","","2.1"
"3102","Misutenaide Daisy","12","Studio Deen","Comedy","Romance","","2.1"
"3103","Don't Leave Me Alone Daisy","12","Studio Deen","Comedy","Romance","","2.1"
"3107","Sound Horizon: Yodaka no Hoshi","1","Pony Canyon","Action","Music Video","2014","2.1"
"3108","Yodaka no Hoshi","1","Pony Canyon","Action","Music Video","2014","2.1"
"3110","Spirit Warrior 2","2","MADHOUSE","","OVA","1994","2.1"
"3111","Shin Kujakuou","2","MADHOUSE","","OVA","1994","2.1"
"3112","Soul Link Special","1","Picture Magic","Recap","TV Special","2006","2.1"
"3115","Class Reunion","4","Pink Pineapple","Drama","Explicit Sex","","2.1"
"3116","Yesterday Once More","4","Pink Pineapple","Drama","Explicit Sex","","2.1"
"3117","Dousou Kai","4","Pink Pineapple","Drama","Explicit Sex","","2.1"
"3120","Honey Honey no Suteki na Bouken","29","Kokusai Eigasha","Adventure","Historical","","2.1"
"3121","Koume-chan ga Iku!","12","Gainax","","TV","1999","2.1"
"3122","Sanchome no Tama: Uchi no Tama Shirimasenka?","35","Group TAC","Animal Protagonists","TV","","2.1"
"3123","Tama and Friends","35","Group TAC","Animal Protagonists","TV","","2.1"
"3124","3 Choume no Tama Uchi no Tama Shirimasenka?","35","Group TAC","Animal Protagonists","TV","","2.1"
"3125","Gude Crest - The Emblem of Gude","1","J.C.Staff","","OVA","1990","2.1"
"3126","Duel Masters Cross Shock","50","Shogakukan Music & Digital Entertainment","Based on a Manga","Card Battles","","2.1"
"3128","Twilight of the Cockroaches","1","MADHOUSE","","Movie","1987","2.1"
"3133","Dallos","4","Studio Pierrot","Futuristic","Sci Fi","","2.1"
"3134","Obake no Dokuro","1","Cyclone Graphics inc","Family Friendly","Original Work","","2.1"
"3135","Dokuro the Ghost","1","Cyclone Graphics inc","Family Friendly","Original Work","","2.1"
"3136","Wings of Rean","6","Sunrise","Fantasy","Mecha","","2.1"
"3137","Rean no Tsubasa","6","Sunrise","Fantasy","Mecha","","2.1"
"3138","Divergence Eve","13","Radix","Action","Aliens","","2.1"
"3139","Chiisana Oji-san","30","Kachidoki Studio","Black and White","TV","","2.1"
"3142","Macross Fufonfia","20","Studio Nu","Comedy","Omake","","2.1"
"3143","Teito Monogatari","4","Toei Animation","Based on a Novel","Demons","","2.1"
"3144","Doomed Megalopolis","4","Toei Animation","Based on a Novel","Demons","","2.1"
"3145","Mangirl!","13","Dogakobo","Comedy","Manga Industry","","2.1"
"3146","School Days: Magical Heart Kokoro-chan","1","TNK","Comedy","Ecchi","","2.1"
"3147","Ashita Tenki ni Nare!","47","NAS","Based on a Manga","Golf","","2.1"
"3148","Bubu & Bubulina","1","Studio Colorido","""","Fantasy","","2.1"
"3149","Garaga","1","Aubec","Action","Aliens","","2.1"
"3150","Hyper Psychic Geo Garaga","1","Aubec","Action","Aliens","","2.1"
"3151","Sore Yuke! Gedou Otometai","13","Radix","Comedy","Demons","","2.1"
"3152","Gedou Otometai","13","Radix","Comedy","Demons","","2.1"
"3153","Akahori Gedou Hour Rabuge: Sore Yuke! Gedou Otometai","13","Radix","Comedy","Demons","","2.1"
"3154","Little El Cid no Bouken","26","Nippon Animation","Adventure","Historical","","2.1"
"3155","Adventures of Little El Cid","26","Nippon Animation","Adventure","Historical","","2.1"
"3158","Go! Go! Itsutsugo Land","50","Eiken","","TV","","2.1"
"3159","Queen's Blade: Vanquished Queens","4","ARMS","Ecchi","OVA","","2.1"
"3160","Anime Oyako Gekijo","26","Tatsunoko Pro.","Based on a Non-Fiction Work","Family Friendly","","2.1"
"3161","Superbook","26","Tatsunoko Pro.","Based on a Non-Fiction Work","Family Friendly","","2.1"
"3162","Ninja Cadets","2","AIC","Action","Feudal Japan","","2.1"
"3163","Seirei Tsukai","1","AIC","Action","Based on a Manga","","2.1"
"3164","Elementalors","1","AIC","Action","Based on a Manga","","2.1"
"3165","Bakumatsu Gijinden Roman","12","TMS Entertainment","Action","Based on a Video Game","","2.1"
"3166","Harukanaru Toki no Naka de 3: Onsen Chibi Special","1","Yumeta","Comedy","Fantasy","","2.1"
"3167","Oshare Kozou wa Hanamaru","1","MADHOUSE","Based on a Manga","Fashion","","2.1"
"3168","Fashion Boy is Cool","0","1","MADHOUSE","Based on a Manga","","2.1"
"3169","Bomberman Jetters","52","J.C.Staff","Action","Adventure","","2.1"
"3170","Graduation","2","ANIMATE","","OVA","1995","2.1"
"3171","Moldiver","6","AIC","Action","Comedy","","2.1"
"3175","Houkago no Tinker Bell","1","Production Reed","Mystery","OVA","1992","2.1"
"3176","Fuma no Kojirou: Fuma Hanran-hen","1","AIC","","OVA","1992","2.1"
"3177","Super Doll Licca-chan: Licca-chan Zettai Zetsumei! Doll Knights no Kiseki","1","MADHOUSE","","Movie","1999","2.1"
"3178","Ninku: The Movie","1","Studio Pierrot","","Movie","1996","2.1"
"3179","Duel Masters Victory","52","Shogakukan Music & Digital Entertainment","Based on a Manga","Card Battles","","2.1"
"3181","Male","1","Mushi Pro","Animal Protagonists","Shorts","","2.1"
"3182","Osu","1","Mushi Pro","Animal Protagonists","Shorts","","2.1"
"3183","Bobobo-bo Bo-bobo","76","Toei Animation","Action","Adventure","","2.1"
"3185","My My Mai","2","J.C.Staff","Comedy","Ecchi","","2.1"
"3186","Space Dandy Picture Drama","2","Bones","Picture Drama","DVD Special","2014","2.1"
"3187","Asako Get You!!","2","SILVER LINK","Based on a Manga","Comedy","","2.1"
"3188","Chitose Get You!! OVA","2","SILVER LINK","Based on a Manga","Comedy","","2.1"
"3189","Hipira: The Little Vampire Web Specials","2","Sunrise","Comedy","Family Friendly","","2.1"
"3190","Tri-Zenon","22","EG Film","Comedy","Mecha","","2.1"
"3191","Mutekioh Tri-Zenon","22","EG Film","Comedy","Mecha","","2.1"
"3192","Dead Heat","1","Sunrise","Mecha","Racing","","2.1"
"3193","Kid Icarus","6","Production I.G","Action","Fantasy","","2.1"
"3196","Very Private Lesson","2","AIC","Ecchi","Mature Themes","","2.1"
"3197","SoniAni: Super Sonico The Animation","12","WHITE FOX","Comedy","Ecchi","","2.1"
"3198","Soni-Ani: SUPER SONICO THE ANIMATION","12","WHITE FOX","Comedy","Ecchi","","2.1"
"3199","Bavel no Hon","1","Yamamura Animation","Adventure","Fantasy","","2.1"
"3200","Bavel's Book","1","Yamamura Animation","Adventure","Fantasy","","2.1"
"3203","Clockwork Fighters: Hiwou's War","26","Bones","Action","Adventure","","2.1"
"3204","Karakuri Kiden Hiwou Senki","26","Bones","Action","Adventure","","2.1"
"3205","Kamisama Dolls Specials","6","Brains-Base","","DVD Special","","2.1"
"3206","Gulliver no Uchuu Ryokou","1","Toei Animation","Adventure","Family Friendly","","2.1"
"3207","Glasslip","13","P.A. Works","Coming of Age","Drama","","2.1"
"3210","Melty Lancer","6","GONZO","Action","Mercenaries","","2.1"
"3211","Tantei Opera Milky Holmes: Sisters","12","J.C.Staff","Comedy","Detectives","","2.1"
"3212","Futari wa Milky Holmes","12","J.C.Staff","Comedy","Detectives","","2.1"
"3213","Diabolik Lovers OVA","1","Zexcs","Based on an Otome Game","Emotional Abuse","","2.1"
"3215","Kasho no Tsuki","2","Foursome","Based on a Manga","Demons","","2.1"
"3216","Adventures of the Polar Cubs","1","Mushi Pro","Adventure","Animal Protagonists","","2.1"
"3217","Zoku Sayonara Zetsubou Sensei","13","Shaft","Based on a Manga","Comedy","","4.2"
"3218","Gekijouban Hakuouki","1","Studio Deen","","Movie","2013","4.2"
"3219","Hakuouki Movie 1: Kyoto Ranbu","1","Studio Deen","","Movie","2013","4.2"
"3220","One Piece: Episode of Luffy - The Hand Island Adventure","1","Toei Animation","Pirates","Shounen","","4.2"
"3221","Seto no Hanayome OVA","2","AIC","Comedy","Mermaids","","4.2"
"3222","Denno Coil","26","MADHOUSE","Family Friendly","Futuristic","","4.2"
"3223","Natsume Yuujinchou (2013)","1","Brains-Base","","OVA","2013","4.2"
"3224","D. Gray Man","103","TMS Entertainment","Action","Adventure","","4.2"
"3225","D.Gray-man","103","TMS Entertainment","Action","Adventure","","4.2"
"3226","Bokura wa Minna Kawaisou","12","Brains-Base","Based on a Manga","Boarding House","","4.2"
"3227","The Kawai Complex Guide to Manors and Hostel Behavior","12","Brains-Base","Based on a Manga","Boarding House","","4.2"
"3228","Kino's Journey: Byouki no Kuni -For You-","1","Shaft","Adventure","Fantasy","","4.2"
"3229","Yuru Yuri San☆Hai!","2","TYO Animations","Based on a Manga","Comedy","","4.2"
"3230","Towa no Quon 5: Souzetsu no Raifuku","1","Bones","Sci Fi","Supernatural","","4.2"
"3231","Jungle Wa Itsumo Hale Nochi Guu Deluxe","6","Shinei Animation","Based on a Manga","Comedy","","4.2"
"3232","Haré+Guu DELUXE","6","Shinei Animation","Based on a Manga","Comedy","","4.2"
"3233","The Tibetan Dog","1","MADHOUSE","Countryside","Drama","","4.2"
"3234","A Certain Scientific Railgun","24","J.C.Staff","Action","Based on a Light Novel","","4.2"
"3235","To Aru Kagaku no Railgun","24","J.C.Staff","Action","Based on a Light Novel","","4.2"
"3236","Sora no Otoshimono Forte","12","AIC A.S.T.A.","Based on a Manga","Comedy","","4.2"
"3237","Heaven's Lost Property Forte","12","AIC A.S.T.A.","Based on a Manga","Comedy","","4.2"
"3238","Claymore","26","MADHOUSE","Action","Based on a Manga","","4.2"
"3239","Hetalia: World Series","48","Studio Deen","Based on a Manga","Comedy","","4.2"
"3240","Zan Sayonara Zetsubou Sensei","13","Shaft","Based on a Manga","Comedy","","4.2"
"3241","Date a Live: Encore OVA","1","AIC PLUS+","Harem","Romance","","4.2"
"3242","Tonari no Kaibutsu-kun","13","Brains-Base","Based on a Manga","Comedy","","4.2"
"3243","My Little Monster","13","Brains-Base","Based on a Manga","Comedy","","4.2"
"3244","Nurarihyon no Mago (2012)","2","Studio Deen","","OVA","","4.2"
"3245","To Aru Hikuushi e no Tsuioku","1","MADHOUSE","Aviation","Based on a Light Novel","","4.2"
"3246","Recollections of a Certain Pilot","1","MADHOUSE","Aviation","Based on a Light Novel","","4.2"
"3247","The Princess and the Pilot","1","MADHOUSE","Aviation","Based on a Light Novel","","4.2"
"3248","Shakugan no Shana II","24","J.C.Staff","Action","Based on a Light Novel","","4.2"
"3249","Tokyo Ghoul √A","12","Studio Pierrot","Action","Horror","","4.2"
"3250","Case Closed Movie 1: The Time Bombed Skyscraper","1","TMS Entertainment","Detectives","Movie","1997","4.2"
"3251","Meitantei Conan Movie 1: Tokei Jikake no Matenrou","1","TMS Entertainment","Detectives","Movie","1997","4.2"
"3252","Detective Conan Movie 1: The Time Bombed Skyscraper","1","TMS Entertainment","Detectives","Movie","1997","4.2"
"3253","Naruto Shippuden Movie 6: Road to Ninja","1","Studio Pierrot","Action","Ninja","","4.2"
"3254","The New Prince of Tennis OVA vs. Genius 10","10","Production I.G","Sports","Tennis","","4.2"
"3255","The Prince of Tennis II OVA vs. Genius 10","10","Production I.G","Sports","Tennis","","4.2"
"3256","Saint Young Men Movie","1","A-1 Pictures","Fantasy","Religion","","4.2"
"3257","Naruto Shippuden","433","Studio Pierrot","Action","Based on a Manga","","4.2"
"3258","Hidamari Sketch × ☆☆☆ Specials","2","Shaft","Comedy","Moe","","4.2"
"3259","Maria Watches Over Us 4th","13","Studio Deen","Based on a Light Novel","Drama","","4.2"
"3260","Maria-sama ga Miteru 4th","13","Studio Deen","Based on a Light Novel","Drama","","4.2"
"3261","Genshiken 2","12","Palm Studio","Based on a Manga","Comedy","","4.2"
"3262","Minami-ke Tadaima","13","Feel","Based on a Manga","Comedy","","4.2"
"3263","Love Live! School Idol Project 2","13","Sunrise","Idols","Music","","4.2"
"3264","Sidonia no Kishi","12","Polygon Pictures","Action","Adventure","","4.2"
"3265","The Adventures of the Polar Cubs","1","Mushi Pro","Adventure","Animal Protagonists","","2.1"
"3266","Hokkyoku no Muushika Miishika","1","Mushi Pro","Adventure","Animal Protagonists","","2.1"
"3267","Sakura Taisen: Kanadegumi","1","A-1 Pictures","Based on a Manga","Reverse Harem","","2.1"
