ID,Title,Episodes,ProductionHouse,Genres,Type,Year,Rating
1807,Matantei Loki Ragnarok (Mythical Detective Loki Ragnarok),26,"[ 'Sentai Filmworks', 'Studio Deen', 'TV Tokyo',  'ADV Films',  'Studio Deen',  'Rakuonsha']","[ 'Magic',  'Supernatural',  'Mystery',  'Shounen', 'Comedy',  'Detectives']", TV, 2003-2003, PG-13
1808,Ano Hi Mita Hana no Namae o Boku-tachi wa Mada Shiranai. Movie,1,"[ 'Aniplex of America', 'Aniplex',  'A-1 Pictures', 'A-1 Pictures']","['Drama',  'Slice of Life',  'Supernatural',  'noitaminA']", Movie, 2013-2013, PG-13
1809,Kemonozume,13,"['MADHOUSE', 'Madhouse']","['Action',  'Romance',  'Demons',  'Supernatural',  'Original Work',  'Monsters',  'Seinen',  'Action',  'Sexual Content', 'Abstract',  'Violence',  'Horror',  'Swordplay']", TV, 2006-2006, R+
1810,Astro Boy (1980),52,"['Tezuka Productions',  'Nippon Television Network Corporation', 'Mushi Pro']","['Action',  'Mecha',  'Robots',  'Adventure',  'Shounen',  'Sci-Fi',  'Based on a Manga']", TV, 1980-1981, G
1811,Kenkou Zenrakei Suieibu Umishou,13,"[ 'Marvelous Entertainment',  'Pony Canyon',  'Geneon Universal Entertainment', 'Artland']","[ 'Ecchi',  'School',  'Sports',  'School Life',  'Shounen', 'Comedy', 'Based on a Manga',  'Comedy']", TV, 2007-2007, PG-13
1812,Papa no Iu Koto o Kikinasai! OVA,2,['Feel'],"[ 'Romance',  'Slice of Life', 'Based on a Light Novel', 'Comedy',  'Childcare']", OVA, 2013-2015, PG-13
1813,Kowarekake no Orgel Special,1,"['', 'ElectromagneticWave']","[ 'Music',  'Slice of Life',  'Seinen',  'Robots',  'Sci-Fi', 'Drama', 'Androids']", DVD Special, 2010-2010, G
1814,Kochira Katsushikaku Kameari Kouenmae Hashutsujo (TV),373,"[ 'Fuji TV',  'Asatsu DK', 'Studio Gallop', 'Gallop']","['Comedy',  'Police',  'Slice of Life']", TV, 1996-2004, PG-13
1815,Sky Girls Specials,9,['J.C.Staff'],"['Comedy',  'Sci-Fi',  'Military',  'Mecha', '\'\'']", DVD Special, 2007-2008, G
1816,Witchblade,24,"[ 'GDH', 'Gonzo', 'GONZO',  'FUNimation Entertainment',  'SKY Perfect Well Think']","['Action',  'Demons',  'Sci Fi',  'Based on a Comic Book',  'Sci-Fi',  'Super Power',  'Post-apocalyptic',  'Violence',  'Superpowers']", TV, 2006-2006, R
1817,Mouryou no Hako,13,"[ 'Nippon Television Network Corporation',  'VAP',  'Kadokawa Shoten', 'MADHOUSE', 'Madhouse']","[ 'Drama',  'Supernatural', 'Based on a Novel',  'Seinen', 'Mystery',  'Mystery',  'Thriller',  'Horror',  'Detectives']", TV, 2008-2008, R
1818,Catman Series III,6,"['FCC', 'Fuji TV']","[ 'Music',  'Slice of Life',  'Animal Protagonists',  'Fantasy', 'Abstract',  'Flash Animation', 'Comedy']", Web, 2008-2008, R
1819,Gingitsune (Gingitsune: Messenger Fox of the Gods),12,"[ 'Sentai Filmworks',  'Pony Canyon', 'Diomedea']","[ 'Slice of Life', 'Seinen',  'Supernatural', 'Based on a Manga',  'Japanese Mythology']", TV, 2013-2013, PG-13
1820,Ansatsu Kyoushitsu,1,"['Brains-Base', 'Brains Base']","['Action',  'School Life',  'Based on a Manga',  'Aliens',  'Shounen',  'Assassins',  'Comedy']", Other, 2013-2013, PG-13
1821,Tamayura,4,"[ 'flying DOG',  'BIGLOBE', 'Hal Film Maker']","['Comedy',  'Drama',  'Slice of Life', 'Original Work']", OVA, 2010-2010, G
1822,Nurse Witch Komugi-chan Magikarte Z,2,"['Tatsunoko Pro.', 'Geneon Universal Entertainment',  'Tatsunoko Productions']","['Comedy',  'Ecchi',  'Magical Girl',  'Parody']", OVA, 2004-2005, PG-13
1823,Kiss x Sis (TV),12,"['Feel',  'Starchild Records']","[ 'Harem',  'Ecchi',  'Romance',  'Sexual Content',  'School', 'Comedy', 'Based on a Manga',  'Seinen',  'Incest']", TV, 2010-2010, R+
1824,Toaru Hikuushi e no Koiuta (The Pilot&#039;s Love Song),13,"['Bandai Visual', 'TMS Entertainment',  '3xCube',  'NIS America',  'ZERO-A',  'TMS Entertainment',  'Inc.']","[ 'Romance',  'Drama', 'Adventure',  'Based on a Light Novel',  'Fantasy', 'Aviation']", TV, 2014-2014, PG-13
1825,Senyuu.,13,"[ 'Barnum Studio', 'Ordet',  'Lantis',  'Good Smile Company',  'Bandai Visual',  'Dwango', 'TV Tokyo',  'LIDENFILMS',  'Ordet']","['Action',  'RPG',  'Shounen',  'Fantasy', 'Based on a Manga',  'Comedy',  'Parody']", TV, 2013-2013, PG-13
1826,Dash! Kappei,65,"['Tatsunoko Pro.', 'Tatsunoko Productions']","[ 'Ecchi',  'Sports',  'School Life',  'Panty Shots',  'Shounen', 'Comedy', 'Basketball',  'Comedy']", TV, 1981-1982, PG-13
1827,Kamikaze Kaitou Jeanne,44,['Toei Animation'],"[ 'Romance',  'Drama',  'Demons', 'Adventure',  'Magic',  'Shoujo',  'Thieves',  'Mystery',  'Fantasy', 'Reincarnation',  'Comedy']", TV, 1999-2000, PG-13
1828,Ro-Kyu-Bu! SS Recap,12,"['Barnum Studio',  'Studio Blanc', 'Project No.9']","[ 'Ecchi',  'School Life',  'School', 'Based on a Light Novel',  'Sports', 'Comedy',  'Basketball']", TV, 2013-2013, PG-13
1829,Urusei Yatsura,195,"[ 'Studio Deen', 'Kitty Films', 'Studio Pierrot',  'Animeigo',  'Kitty Films']","['Action',  'Drama',  'Romance',  'Slice of Life',  'School Life', 'Aliens',  'Sci Fi',  'Based on a Manga',  'Adventure',  'Sci-Fi',  'Sudden Girlfriend Appearance',  'Comedy']", TV, 1981-1986, PG-13
1830,Denki-gai no Honya-san (Denki-gai),12,"[ 'Ponycan USA',  'Comic Umenohone', 'Shinei Animation', 'Pony Canyon',  'DAX Production',  'Shin-Ei Animation',  'Mobcast']","[ 'Slice of Life',  'Otaku Culture',  'Seinen',  'Work Life',  'Doujinshi', 'Comedy', 'Based on a Manga',  'Manga Industry',  'Comedy']", TV, 2014-2014, PG-13
1831,Porfy no Nagai Tabi (The Orphans of Simitra),52,['Nippon Animation'],"[ 'Kids', 'Drama',  'Slice of Life', 'Adventure',  'Based on a Novel',  'World Masterpiece Theater',  'Historical']", TV, 2008-2008, PG
1832,Muteki Robo Trider G7 (Invincible Robo Trider G7),50,['Sunrise'],"[ 'Sci-Fi', 'Comedy', 'Mecha',  'Sci Fi',  'Space',  'Mecha']", TV, 1980-1981, G
1833,Mainichi Kaasan (Kaasan,142,['NAS'],"['Comedy',  'Slice of Life']", TV, 2009-2012, PG
1834,Galaxy Angel Z Special,26,"[ 'Bandai Entertainment', 'MADHOUSE', 'Broccoli']","[ 'Episodic',  'Sci-Fi',  'Outer Space', 'Comedy',  'Sci Fi']", TV, 2002-2003, PG-13
1835,Magic Knight Rayearth II,49,"['TMS Entertainment',  'Media Blasters',  'Discotek']","[ 'Romance',  'Drama', 'Action',  'Magic', 'Adventure',  'Shoujo',  'Person in a Strange World',  'Mecha',  'Fantasy',  'Magical Girl',  'Based on a Manga']", TV, 1994-1995, PG-13
1836,Aoki Ryuusei SPT Layzner (Blue Comet SPT Layzner),38,['Sunrise'],"[ 'Original Work',  'Sci Fi',  'Space',  'Shounen',  'Sci-Fi', 'Mecha',  'Military']", TV, 1985-1986, PG-13
1837,Zettai Karen Children (Psychic Squad),51,"[ 'Sentai Filmworks',  'Half H.P Studio',  'Shogakukan Productions',  'SynergySP', 'TV Tokyo',  'Geneon Universal Entertainment', 'Synergy SP']","['Action',  'Supernatural',  'Based on a Manga',  'Shounen',  'Psychic Powers',  'Superpowers',  'Comedy']", TV, 2008-2009, PG-13
1838,Tears to Tiara,26,"[ 'Sentai Filmworks', 'Oriental Light and Magic',  'White Fox', 'WHITE FOX',  'Bushiroad Inc.',  'Dwango',  'Good Smile Company',  'Showgate']","['Action',  'Harem',  'Demons',  'Magic',  'Seinen',  'Based on an Eroge',  'Adventure',  'Fantasy',  'Medieval',  'Based on a Visual Novel']", TV, 2009-2009, PG-13
1839,Hikari no Megami (Goddess of Light),1,"['', 'Shaft']","['Action', 'Promotional']", Other, 2014-2014, G
1840,Asatte no Houkou. (Living for the Day After Tomorrow),12,"[ 'TBS',  'Sentai Filmworks', 'J.C.Staff',  'Lantis',  'Bandai Visual']","['Based on a Manga',  'Drama', 'Drama',  'Supernatural']", TV, 2006-2006, PG-13
1841,Devil May Cry,12,"[ 'Toshiba Entertainment',  'FUNimation Entertainment',  'ADV Films', 'MADHOUSE', 'Madhouse',  'Media Factory']","['Action',  'Demons',  'Monster-of-the-week',  'Supernatural',  'Fantasy',  'Based on a Video Game',  'Horror']", TV, 2007-2007, R
1842,D.N.Angel,26,"['XEBEC', 'Xebec',  'Kadokawa Shoten',  'Discotek',  'ADV Films']","['Action',  'Romance',  'Magic',  'School',  'Coming of Age',  'Shoujo',  'Thieves',  'Fantasy', 'Based on a Manga',  'Comedy']", TV, 2003-2003, PG-13
1843,Kyoushoku Soukou Guyver II (The Guyver: Bio-Booster Armor),6,"['ANIMATE', 'Animate Film']","['Action',  'Drama',  'Sci Fi',  'Sci-Fi', 'Based on a Manga',  'Horror',  'Adventure']", OVA, 1991-1992, R
1844,Tsuyokiss Cool x Sweet,12,"['Studio Hibari',  'Sol Blade', 'Trinet Entertainment',  'Three Fat Samurai']","[ 'Romance',  'Ecchi',  'Slice of Life',  'School',  'School Life',  'School Club', 'Comedy', 'Based on an Eroge',  'Based on a Visual Novel',  'Comedy']", TV, 2006-2006, PG-13
1845,Kimi no Iru Machi (2014),2,"['Gonzo', 'GONZO']","[ 'Romance', 'Drama',  'Slice of Life', '\'\'']", OVA, 2014-2014, R+
1846,Kiniro Mosaic (KINMOZA!),12,"[ 'Sentai Filmworks', 'Studio Gokumi',  'Studio Gokumi', 'Media Factory',  'Showgate']","[ 'School Life',  'Slice of Life',  'School', 'Comedy', 'Based on a Manga',  'Comedy']", TV, 2013-2013, PG-13
1847,Hatenkou Yuugi,10,"[ 'Frontier Works', 'Studio Deen']","[ 'Romance',  'Drama', 'Adventure',  'Based on a Manga',  'Fantasy',  'Comedy']", TV, 2008-2008, PG-13
1848,Mamoru-kun ni Megami no Shukufuku wo! (Venus to Mamoru!),24,['Zexcs'],"[ 'Romance',  'Ecchi',  'School',  'School Life', 'Based on a Light Novel', 'Comedy',  'Comedy']", TV, 2006-2007, PG-13
1849,Xenosaga The Animation,12,"['Toei Animation',  'Happinet Pictures',  'FUNimation Entertainment',  'ADV Films']","['Action', 'Based on a Video Game',  'Sci Fi',  'Space',  'Mecha',  'Shounen',  'Sci-Fi',  'Cyborgs',  'Military']", TV, 2005-2005, PG-13
1850,Wagaya no Oinari-sama. (Our Home&#039;s Fox Deity),24,"[ 'NTT Docomo', 'Kadokawa Shoten', 'Zexcs',  'NIS America',  'Zexcs',  'Inc.']","['Adventure',  'Supernatural',  'Japanese Mythology',  'Shounen',  'Fantasy', 'Based on a Light Novel',  'Comedy']", TV, 2008-2008, PG-13
1851,Ou Dorobou Jing (Jing: King of Bandits),13,"[ 'ADV Films', 'Aniplex', 'Studio Deen',  'Studio Deen']","['Adventure',  'Slice of Life',  'Based on a Manga',  'Thieves',  'Shounen',  'Sci-Fi',  'Fantasy',  'Episodic',  'Comedy']", TV, 2002-2002, PG-13
1852,Tight-rope,2,"['Prime Time', 'PrimeTime']","['Shounen-ai',  'Shounen Ai', 'Romance']", OVA, 2012-2012, PG-13
1853,Lady Jewelpet,52,"['Studio Comet',  'Zexcs',  'Studio Comet', 'TV Tokyo',  'MediaNet']","[ 'Romance', 'Magical Girl',  'Magic',  'Shoujo', 'Fantasy']", TV, 2014-2015, PG
1854,Gedo Senki (Tales from Earthsea),1,['Studio Ghibli'],"[ 'Magic', 'Adventure',  'Fantasy', 'Drama']", Movie, 2006-2006, PG-13
1855,UFO Robo Grendizer,74,"[ 'Dynamic Planning', 'Toei Animation', 'Fuji TV']","['Action',  'Shounen',  'Sci-Fi', 'Mecha',  'Sci Fi',  'Mecha']", TV, 1975-1977, PG-13
1856,Karakuri Zoushi Ayatsuri Sakon,26,"['TMS Entertainment',  'TMS Entertainment', 'WOWOW']","[ 'Thriller', 'Horror', 'Based on a Manga',  'Detectives',  'Mystery']", TV, 1999-2000, R
1857,Otaku no Video,2,"[ 'Animeigo', 'Gainax',  'Youmex']","[ 'Drama',  'Magic',  'Sci-Fi', 'Comedy',  'Historical',  'Mecha',  'Otaku Culture']", OVA, 1991-1991, PG-13
1858,Fushigi na Melmo (Marvelous Melmo),26,"['Mushi Productions',  'Tezuka Productions', 'Mushi Pro']","[ 'Shoujo', 'Magic', '\'\'']", TV, 1971-1972, PG
1859,Negima!? (Negima!? Magister Negi Magi),26,"[ 'GANSIS', 'Shaft',  'FUNimation Entertainment']","[ 'Harem',  'Ecchi',  'Romance',  'Magic', 'Adventure',  'School',  'Supernatural',  'Fantasy', 'Comedy',  'Comedy']", OVA, 2006-2007, PG-13
1860,Wonderful Days (Sky Blue),1,"['End Game Productions Inc.',  'Tin House', 'Gainax']","['Action',  'Drama',  'Romance',  'Dystopia',  'Sci Fi',  'Sci-Fi',  'Post-apocalyptic',  'Environmental']", Movie, 2003-2003, PG-13
1861,Ginga Kikoutai Majestic Prince (Majestic Prince),24,"[ 'Orange',  'Sentai Filmworks', 'Doga Kobo', 'Dogakobo',  'TOHO animation']","['Action',  'School',  'Seinen',  'Space',  'Mecha',  'Sci Fi',  'Sci-Fi',  'Outer Space',  'Based on a Manga']", TV, 2013-2013, PG-13
1862,Escaflowne (Escaflowne: A Girl in Gaea),1,"['Sunrise',  'Sunrise', 'Bones',  'Bandai Entertainment',  'FUNimation Entertainment',  'Atelier Musa']","[ 'Romance',  'Drama', 'Action', 'Adventure',  'Shoujo',  'Person in a Strange World',  'Mecha',  'Explicit Violence',  'Sci-Fi',  'Fantasy',  'Swordplay']", Movie, 2000-2000, PG-13
1863,Muteki Choujin Zanbot 3 (Invincible Superman Zanbot 3),23,['Sunrise'],"['Action',  'Drama',  'Shounen',  'Sci-Fi', 'Mecha',  'Mecha']", TV, 1977-1978, PG-13
1864,Strawberry Panic,26,"[ 'Lantis',  'Media Blasters', 'MADHOUSE', 'Madhouse',  'Dwango']","[ 'Romance',  'Drama',  'School',  'Shoujo Ai',  'School Life', 'Drama',  'Shoujo-ai', 'Based on a Light Novel',  'LGBT Themes']", TV, 2006-2006, PG-13
1865,Hitsugi no Chaika OVA,1,['Bones'],"['Action',  'Shounen',  'Fantasy', '\'\'',  'Comedy',  'Adventure']", OVA, 2015-2015, R
1866,Cyborg Kuro-chan,66,"[ 'Public &amp; Basic', 'Studio Bogey', '']","['Comedy',  'Sci Fi',  'Sci-Fi']", TV, 1999-2001, PG
1867,Soredemo Machi wa Mawatteiru (And Yet The Town Moves),12,"[ 'TBS',  'Sentai Filmworks',  'Doga Kobo',  'flying DOG',  'Memory-Tech',  'Diomedea',  'Studio Pastoral',  'Magic Bus',  'Movic', 'Shaft',  'Pony Canyon']","[ 'Cafe',  'Slice of Life', 'Comedy', 'Based on a Manga',  'Comedy',  'Maids']", TV, 2010-2010, PG-13
1868,Soukou no Strain (Strain: Strategic Armored Infantry),13,"['Studio Fantasia',  'Happinet Pictures',  'FUNimation Entertainment']","[ 'Ecchi',  'Sci Fi',  'Mecha',  'Sci-Fi', 'Drama',  'Military']", TV, 2006-2007, R+
1869,Shirokuma Cafe (Polar Bear&#039;s Café),50,"[ 'TV Tokyo',  'Avex Entertainment', 'Studio Pierrot']","[ 'Slice of Life',  'Work Life',  'Cafe',  'Josei', 'Animal Protagonists', 'Comedy',  'Comedy',  'Based on a Manga']", TV, 2012-2013, G
1870,Hatsune Miku: Sekiranun Graffiti,1,"['', 'Studio Deen']","['Adventure', 'Music',  'Fantasy',  'Vocaloid']", Music Video, 2011-2011, G
1871,Onegai☆Twins (Please Twins),12,"[ 'Lantis', '', 'Genco',  'Bandai Entertainment']","[ 'Harem',  'Drama',  'Sci-Fi',  'School', 'Comedy', '\'\'']", TV, 2003-2003, PG-13
1872,Koi Kaze,13,"[ 'A.C.G.T.', 'Geneon Universal Entertainment',  'TV Asahi',  'Rondo Robe', 'A.C.G.T.']","[ 'Romance',  'Drama',  'Seinen',  'Psychological',  'Incest', 'Age Gap', 'Drama',  'Based on a Manga']", TV, 2004-2004, R
1873,Ikkitousen (Ikki Tousen),13,"[ 'Cosmic Ray',  'Eye Move',  'Genco', 'J.C.Staff',  'FUNimation Entertainment',  'Bushiroad Inc.',  'Geneon Universal Entertainment']","['Action',  'Ecchi',  'School',  'School Life',  'Panty Shots',  'Hand to Hand Combat',  'Seinen',  'Martial Arts',  'Super Power', 'Ecchi',  'Violence',  'Based on a Manga',  'Romance of the Three Kingdoms']", TV, 2003-2003, R+
1874,Senkaiden Houshin Engi (Soul Hunter),26,"[ 'TV Tokyo Music', 'Studio Deen',  'ADV Films']","['Action',  'Shounen',  'Magic', 'Adventure',  'Fantasy',  'Supernatural',  'Historical',  'Comedy',  'Adventure']", TV, 1999-1999, PG-13
1875,Saber Marionette J Again,6,"[ 'Bandai Entertainment', 'Hal Film Maker']","['Action',  'Harem',  'Romance',  'Sci Fi',  'Mecha',  'Robots',  'Sci-Fi',  'Comedy',  'Androids']", OVA, 1997-1998, PG-13
1876,Hinata no Aoshigure,1,['Studio Colorido'],"[ 'Romance', 'Adventure',  'Slice of Life',  'Original Work',  'Fantasy',  'Shorts', 'Fantasy']", Movie, 2013-2013, PG
1877,Catman Series II,8,"['FCC', 'Fuji TV']","[ 'Music',  'Slice of Life',  'Animal Protagonists',  'Fantasy', 'Abstract',  'Flash Animation', 'Comedy']", Web, 2002-2002, PG-13
1878,Saber Marionette J,25,"[ 'Sotsu Agency',  'Bandai Entertainment', 'TV Tokyo',  'Studio Junior', 'Hal Film Maker',  'Bandai Visual',  'Hal Film Maker']","['Action',  'Drama',  'Harem',  'Romance',  'Sci Fi',  'Mecha',  'Robots',  'Adventure',  'Shounen',  'Martial Arts',  'Sci-Fi',  'Comedy',  'Androids']", TV, 1996-1997, PG-13
1879,Video Girl AI,6,['Production I.G'],"[ 'Romance',  'Drama',  'Ecchi',  'Sci Fi',  'Sudden Girlfriend Appearance',  'Love Triangle', 'Comedy', 'Based on a Manga']", OVA, 1992-1992, R+
1880,Kanon: Kazahana,1,['Toei Animation'],"[ 'Romance', 'Drama',  'Slice of Life',  'Supernatural']", DVD Special, 2003-2003, G
1881,Zoids Genesis,50,"['Viz Media', 'Shogakukan Music & Digital Entertainment']","['Action',  'Military',  'Mecha',  'Comedy',  'Adventure']", TV, 2005-2006, PG
1882,Tenjou Tenge (Tenjho Tenge),24,"['MADHOUSE',  'TV Asahi',  'Discotek', 'Madhouse',  'Geneon Universal Entertainment']","['Action',  'Ecchi',  'Martial Arts School',  'School',  'School Life',  'Panty Shots',  'Shounen',  'Martial Arts',  'Super Power', 'Ecchi',  'Violence',  'Comedy',  'Hand to Hand Combat']", TV, 2004-2004, R
1883,Geragera Boes Monogatari (Ox Tales),104,"['', 'TV Tokyo',  'Telescreen BV']","[ 'Episodic',  'Kids', 'Animal Protagonists',  'Family Friendly', 'Comedy',  'Comedy']", TV, 1987-1988, G
1884,Bartender,11,"['Palm Studio',  'Fuji Pacific Music Publishing', 'Fuji TV',  'Sony Music Entertainment',  'Atelier Musa',  'Palm Studio']","[ 'Drama',  'Slice of Life',  'Seinen',  'Work Life',  'Episodic', 'Drama', 'Based on a Manga',  'Food and Beverage']", TV, 2006-2006, PG-13
1885,Kyouran Kazoku Nikki,26,"[ 'Lantis', 'Nomad']","[ 'Sci-Fi',  'Slice of Life', 'Based on a Light Novel', 'Comedy',  'Sci Fi',  'Comedy']", TV, 2008-2008, PG-13
1886,Shin Angyo Onshi (Blade of the Phantom Master),1,"['Shogakukan Productions', 'OLM',  'FUNimation Entertainment',  'ADV Films']","['Action',  'Magic',  'Fantasy']", Movie, 2004-2004, R
1887,Noir,26,"['Bee Train', 'BEE TRAIN',  'Victor Entertainment',  'FUNimation Entertainment',  'ADV Films']","['Action',  'Drama',  'Original Work',  'Europe', 'Assassins',  'Mystery',  'Gunfights',  'Mercenaries']", TV, 2001-2001, R
1888,Black★Rock Shooter (TV),8,"['Ordet',  'Fuji Pacific Music Publishing',  'Ultra Super Pictures',  'Sony Music Entertainment',  'Fuji TV',  'Good Smile Company',  'SANZIGEN',  'Dentsu',  'FUNimation Entertainment', 'Aniplex',  'Ordet']","['Action',  'Drama',  'Slice of Life',  'School',  'Original Work',  'School Life',  'Psychological',  'Fantasy',  'noitaminA']", TV, 2012-2012, PG-13
1889,Mouretsu Pirates (Bodacious Space Pirates),26,"['Satelight',  'Sentai Filmworks',  'Magic Capsule',  'Starchild Records']","[ 'Outer Space', 'Sci-Fi', 'Based on a Light Novel',  'Space Pirates',  'Sci Fi',  'Space']", TV, 2012-2012, PG-13
1890,Oruchuban Ebichu,24,"[ 'Group TAC',  'Pioneer LDC', 'Gainax']","[ 'Ecchi',  'Sexual Content', 'Animal Protagonists', 'Comedy',  'Mature Themes',  'Comedy']", TV, 1999-1999, R+
1891,Dodge Danpei,47,"['Animation 21',  'Animation 21',  'Shogakukan Productions', 'TV Tokyo']","['Comedy', 'Sports',  'Sports']", TV, 1991-1992, PG
1892,Sugar Sugar Rune,51,"['Studio Pierrot',  'TV Tokyo Music']","[ 'Romance',  'Magic',  'Shoujo',  'Fantasy',  'Magical Girl', 'Fantasy', 'Based on a Manga']", TV, 2005-2006, PG
1893,Kaibutsu Oujo (OVA) Specials,3,"['Tatsunoko Pro.', 'Tatsunoko Productions']","[ 'Shounen', 'Adventure',  'Supernatural',  'Horror', '\'\'',  'Comedy']", OVA, 2010-2011, R
1894,Futatsu no Spica (Twin Spica),20,['Group TAC'],"[ 'Drama',  'School',  'Supernatural',  'School Life',  'Seinen',  'Sci Fi',  'Sci-Fi', 'Drama', 'Astronauts']", TV, 2003-2004, PG-13
1895,Karneval (TV) (Karneval),13,"[ 'Lantis', 'Bandai Visual', 'Manglobe',  'Manglobe',  'FUNimation Entertainment']","['Action',  'Shoujo',  'Monsters',  'Mystery',  'Sci-Fi',  'Fantasy', 'Based on a Manga']", TV, 2013-2013, PG-13
1896,AKB0048,13,"['Satelight',  'Sentai Filmworks',  'GANSIS',  'Magic Capsule',  'Starchild Records',  'AKB0048 Production Committee']","[ 'Music',  'Sci-Fi',  'Original Work', 'Idols',  'Sci Fi', 'Music']", TV, 2012-2012, PG-13
1897,Shin Seiki GPX Cyber Formula ZERO,8,['Sunrise'],"[ 'Sci-Fi',  'Shounen', 'Drama', '\'\'',  'Sports']", OVA, 1994-1995, PG-13
1898,Kyouryuu Boukenki Jura Tripper,39,"['Ashi Productions', 'Production Reed']","[ 'Drama',  'Shounen',  'Sci-Fi', 'Adventure',  'Fantasy',  'Person in a Strange World', 'Dinosaurs']", TV, 1995-1995, G
1899,Akame ga Kill! Theater,24,"['WHITE FOX', 'White Fox',  'TOHO animation']","['Action', 'Based on a Manga',  'Fantasy',  'Comedy',  'Adventure']", Web, 2014-2014, R
1900,Mahou Sensei Negima! (Negima!),26,"['XEBEC', 'Xebec',  'Starchild Records',  'FUNimation Entertainment']","[ 'Harem',  'Ecchi',  'Romance',  'Magic',  'School',  'Supernatural',  'School Life',  'Shounen',  'Magic School',  'Fantasy',  'Super Power', 'Comedy', 'Based on a Manga',  'Comedy']", TV, 2005-2005, PG-13
1901,Love Live! School Idol Project: Music S.T.A.R.T!!,1,"[ 'Lantis', 'Sunrise']","['Music', '\'\'']", Music Video, 2013-2013, PG-13
1902,Grimm Masterpiece Theater (Grimm&#039;s Fairy Tale Classics),47,['Nippon Animation'],"['Adventure',  'Magic', 'Based on a Fairy Tale',  'Kids',  'Fantasy',  'Family Friendly',  'Comedy']", TV, 1987-1988, PG
1903,Jetter Mars,27,"['Tezuka Productions', 'Toei Animation']","['Action',  'Drama',  'Sci-Fi',  'Mecha', '\'\'']", TV, 1977-1977, G
1904,Zombie-Loan Specials,2,"['Xebec',  'NAS',  'Discotek', 'MADHOUSE']","['Action',  'Shounen', 'Family Friendly',  'Slice of Life',  'Supernatural']", DVD Special, 2008-2008, PG-13
1905,Fushigi Yuugi OVA 2 (Mysterious Play OVA 2),6,['Studio Pierrot'],"[ 'Romance',  'Drama', 'Adventure',  'Martial Arts',  'Fantasy', 'Fantasy',  'Shoujo',  'Historical',  'Reincarnation']", OVA, 1997-1998, PG-13
